id,label
2998,8
2999,6
3000,3
3001,4
3002,7
3003,0
3004,2
3005,3
3006,7
3007,7
3008,8
3009,4
3010,8
3011,3
3012,8
3013,8
3014,6
3015,0
3016,4
3017,6
3018,1
3019,3
3020,2
3021,8
3022,5
3023,3
3024,3
3025,1
3026,8
3027,6
3028,7
3029,8
3030,7
3031,1
3032,8
3033,0
3034,6
3035,7
3036,7
3037,1
3038,0
3039,4
3040,6
3041,3
3042,7
3043,7
3044,8
3045,6
3046,2
3047,0
3048,4
3049,6
3050,8
3051,8
3052,7
3053,4
3054,8
3055,0
3056,8
3057,2
3058,4
3059,2
3060,6
3061,0
3062,8
3063,5
3064,7
3065,1
3066,5
3067,1
3068,2
3069,7
3070,8
3071,8
3072,2
3073,8
3074,7
3075,9
3076,3
3077,4
3078,0
3079,1
3080,3
3081,8
3082,8
3083,7
3084,0
3085,0
3086,4
3087,2
3088,4
3089,3
3090,6
3091,0
3092,4
3093,4
3094,8
3095,2
3096,3
3097,4
3098,0
3099,8
3100,8
3101,3
3102,7
3103,4
3104,2
3105,6
3106,4
3107,0
3108,9
3109,1
3110,3
3111,8
3112,4
3113,6
3114,4
3115,4
3116,5
3117,2
3118,1
3119,2
3120,2
3121,1
3122,4
3123,7
3124,8
3125,8
3126,8
3127,8
3128,3
3129,8
3130,6
3131,2
3132,3
3133,4
3134,4
3135,8
3136,7
3137,4
3138,4
3139,4
3140,2
3141,1
3142,7
3143,8
3144,8
3145,1
3146,7
3147,5
3148,5
3149,4
3150,8
3151,8
3152,4
3153,4
3154,8
3155,3
3156,5
3157,4
3158,4
3159,7
3160,0
3161,7
3162,5
3163,6
3164,0
3165,3
3166,6
3167,2
3168,7
3169,9
3170,9
3171,8
3172,1
3173,3
3174,1
3175,4
3176,6
3177,0
3178,4
3179,8
3180,6
3181,8
3182,3
3183,8
3184,0
3185,7
3186,2
3187,0
3188,6
3189,6
3190,4
3191,4
3192,3
3193,4
3194,7
3195,3
3196,8
3197,6
3198,4
3199,4
3200,4
3201,4
3202,6
3203,8
3204,7
3205,3
3206,3
3207,6
3208,4
3209,2
3210,4
3211,5
3212,8
3213,3
3214,3
3215,8
3216,8
3217,7
3218,4
3219,4
3220,6
3221,6
3222,4
3223,8
3224,1
3225,6
3226,8
3227,4
3228,4
3229,6
3230,3
3231,4
3232,8
3233,8
3234,5
3235,1
3236,4
3237,7
3238,1
3239,4
3240,1
3241,2
3242,4
3243,3
3244,8
3245,1
3246,0
3247,4
3248,4
3249,3
3250,4
3251,2
3252,4
3253,7
3254,4
3255,4
3256,7
3257,6
3258,4
3259,4
3260,0
3261,4
3262,3
3263,9
3264,6
3265,3
3266,4
3267,7
3268,9
3269,8
3270,3
3271,4
3272,2
3273,1
3274,7
3275,4
3276,3
3277,7
3278,8
3279,2
3280,0
3281,2
3282,5
3283,8
3284,6
3285,7
3286,1
3287,0
3288,0
3289,7
3290,8
3291,4
3292,7
3293,1
3294,4
3295,8
3296,4
3297,6
3298,4
3299,4
3300,8
3301,6
3302,7
3303,6
3304,7
3305,7
3306,4
3307,4
3308,8
3309,4
3310,3
3311,4
3312,6
3313,4
3314,1
3315,3
3316,4
3317,3
3318,4
3319,8
3320,1
3321,2
3322,4
3323,7
3324,4
3325,4
3326,7
3327,7
3328,7
3329,4
3330,7
3331,3
3332,4
3333,9
3334,0
3335,4
3336,7
3337,0
3338,9
3339,3
3340,9
3341,4
3342,8
3343,0
3344,4
3345,7
3346,4
3347,8
3348,9
3349,6
3350,4
3351,6
3352,6
3353,6
3354,3
3355,6
3356,8
3357,8
3358,7
3359,8
3360,8
3361,8
3362,3
3363,9
3364,7
3365,4
3366,0
3367,4
3368,8
3369,4
3370,2
3371,4
3372,2
3373,9
3374,3
3375,3
3376,3
3377,1
3378,6
3379,2
3380,2
3381,2
3382,2
3383,2
3384,4
3385,7
3386,5
3387,1
3388,4
3389,9
3390,8
3391,7
3392,6
3393,4
3394,4
3395,6
3396,8
3397,2
3398,2
3399,4
3400,7
3401,4
3402,7
3403,7
3404,0
3405,8
3406,0
3407,3
3408,1
3409,8
3410,8
3411,0
3412,3
3413,4
3414,0
3415,1
3416,8
3417,4
3418,4
3419,8
3420,4
3421,0
3422,6
3423,4
3424,4
3425,5
3426,4
3427,8
3428,1
3429,4
3430,4
3431,7
3432,6
3433,8
3434,4
3435,4
3436,7
3437,0
3438,3
3439,6
3440,3
3441,4
3442,4
3443,3
3444,2
3445,8
3446,6
3447,8
3448,8
3449,2
3450,4
3451,2
3452,1
3453,7
3454,5
3455,7
3456,7
3457,4
3458,2
3459,8
3460,8
3461,5
3462,0
3463,2
3464,2
3465,6
3466,8
3467,4
3468,6
3469,5
3470,0
3471,4
3472,4
3473,4
3474,1
3475,7
3476,3
3477,6
3478,4
3479,0
3480,2
3481,6
3482,1
3483,4
3484,4
3485,1
3486,0
3487,4
3488,7
3489,8
3490,8
3491,1
3492,8
3493,0
3494,7
3495,8
3496,4
3497,6
3498,0
3499,7
3500,8
3501,4
3502,7
3503,8
3504,4
3505,8
3506,7
3507,4
3508,4
3509,4
3510,3
3511,1
3512,8
3513,8
3514,0
3515,3
3516,3
3517,2
3518,4
3519,7
3520,6
3521,3
3522,1
3523,1
3524,0
3525,8
3526,2
3527,8
3528,4
3529,2
3530,5
3531,2
3532,4
3533,0
3534,8
3535,8
3536,7
3537,0
3538,8
3539,7
3540,5
3541,3
3542,0
3543,8
3544,4
3545,8
3546,2
3547,5
3548,4
3549,2
3550,8
3551,1
3552,4
3553,2
3554,4
3555,9
3556,3
3557,4
3558,8
3559,2
3560,4
3561,3
3562,7
3563,2
3564,2
3565,0
3566,4
3567,9
3568,7
3569,2
3570,4
3571,2
3572,7
3573,0
3574,6
3575,8
3576,1
3577,5
3578,3
3579,0
3580,1
3581,7
3582,6
3583,0
3584,7
3585,4
3586,0
3587,4
3588,9
3589,5
3590,6
3591,3
3592,8
3593,8
3594,8
3595,4
3596,8
3597,0
3598,8
3599,7
3600,2
3601,1
3602,0
3603,3
3604,8
3605,7
3606,6
3607,4
3608,0
3609,3
3610,7
3611,4
3612,7
3613,6
3614,4
3615,3
3616,6
3617,4
3618,7
3619,4
3620,2
3621,3
3622,4
3623,7
3624,0
3625,6
3626,8
3627,4
3628,9
3629,8
3630,8
3631,9
3632,4
3633,4
3634,7
3635,4
3636,3
3637,2
3638,1
3639,7
3640,4
3641,7
3642,4
3643,4
3644,3
3645,3
3646,4
3647,6
3648,8
3649,8
3650,3
3651,4
3652,8
3653,4
3654,6
3655,3
3656,4
3657,4
3658,7
3659,4
3660,7
3661,7
3662,7
3663,3
3664,0
3665,4
3666,8
3667,3
3668,8
3669,7
3670,4
3671,4
3672,7
3673,3
3674,8
3675,0
3676,2
3677,8
3678,6
3679,9
3680,4
3681,4
3682,1
3683,2
3684,2
3685,2
3686,0
3687,3
3688,2
3689,4
3690,7
3691,4
3692,4
3693,8
3694,4
3695,2
3696,4
3697,4
3698,4
3699,9
3700,4
3701,8
3702,7
3703,3
3704,1
3705,6
3706,4
3707,1
3708,6
3709,4
3710,4
3711,0
3712,4
3713,8
3714,4
3715,4
3716,0
3717,2
3718,5
3719,7
3720,7
3721,4
3722,3
3723,7
3724,7
3725,2
3726,7
3727,6
3728,3
3729,1
3730,2
3731,8
3732,4
3733,7
3734,4
3735,0
3736,2
3737,2
3738,0
3739,4
3740,2
3741,4
3742,4
3743,8
3744,2
3745,9
3746,8
3747,7
3748,4
3749,4
3750,6
3751,7
3752,6
3753,7
3754,4
3755,2
3756,7
3757,8
3758,8
3759,2
3760,6
3761,4
3762,8
3763,3
3764,2
3765,7
3766,4
3767,4
3768,4
3769,4
3770,4
3771,6
3772,8
3773,6
3774,8
3775,8
3776,4
3777,9
3778,4
3779,4
3780,6
3781,3
3782,3
3783,3
3784,2
3785,8
3786,2
3787,3
3788,0
3789,4
3790,5
3791,8
3792,7
3793,3
3794,0
3795,0
3796,6
3797,6
3798,4
3799,8
3800,5
3801,7
3802,0
3803,1
3804,0
3805,3
3806,3
3807,7
3808,1
3809,2
3810,8
3811,8
3812,7
3813,5
3814,4
3815,8
3816,5
3817,4
3818,0
3819,8
3820,4
3821,4
3822,4
3823,7
3824,7
3825,7
3826,1
3827,8
3828,1
3829,7
3830,4
3831,1
3832,6
3833,8
3834,6
3835,1
3836,6
3837,2
3838,0
3839,7
3840,6
3841,2
3842,4
3843,6
3844,1
3845,6
3846,7
3847,7
3848,2
3849,1
3850,5
3851,4
3852,4
3853,8
3854,3
3855,6
3856,6
3857,8
3858,4
3859,5
3860,0
3861,2
3862,1
3863,4
3864,8
3865,7
3866,1
3867,7
3868,4
3869,2
3870,8
3871,1
3872,7
3873,6
3874,3
3875,2
3876,8
3877,7
3878,2
3879,2
3880,8
3881,4
3882,9
3883,7
3884,3
3885,3
3886,7
3887,8
3888,3
3889,2
3890,1
3891,1
3892,0
3893,4
3894,7
3895,4
3896,6
3897,7
3898,4
3899,7
3900,7
3901,5
3902,3
3903,4
3904,6
3905,7
3906,3
3907,7
3908,7
3909,4
3910,7
3911,8
3912,3
3913,6
3914,3
3915,1
3916,4
3917,4
3918,8
3919,4
3920,4
3921,4
3922,3
3923,6
3924,4
3925,4
3926,7
3927,7
3928,6
3929,9
3930,4
3931,7
3932,0
3933,1
3934,4
3935,8
3936,8
3937,9
3938,4
3939,1
3940,2
3941,8
3942,5
3943,0
3944,4
3945,8
3946,4
3947,8
3948,2
3949,2
3950,8
3951,8
3952,7
3953,3
3954,1
3955,3
3956,8
3957,7
3958,4
3959,9
3960,0
3961,4
3962,4
3963,8
3964,3
3965,8
3966,4
3967,0
3968,4
3969,7
3970,4
3971,7
3972,2
3973,5
3974,9
3975,0
3976,1
3977,1
3978,4
3979,4
3980,1
3981,4
3982,7
3983,9
3984,0
3985,0
3986,2
3987,7
3988,4
3989,7
3990,4
3991,1
3992,4
3993,8
3994,1
3995,7
3996,8
3997,1
3998,8
3999,5
4000,4
4001,9
4002,4
4003,8
4004,4
4005,6
4006,6
4007,9
4008,8
4009,4
4010,8
4011,4
4012,6
4013,9
4014,4
4015,2
4016,5
4017,8
4018,6
4019,8
4020,6
4021,4
4022,4
4023,5
4024,9
4025,5
4026,3
4027,8
4028,3
4029,8
4030,4
4031,5
4032,8
4033,4
4034,0
4035,9
4036,2
4037,4
4038,8
4039,1
4040,8
4041,8
4042,1
4043,6
4044,8
4045,3
4046,0
4047,4
4048,8
4049,4
4050,0
4051,7
4052,3
4053,6
4054,0
4055,1
4056,4
4057,6
4058,8
4059,4
4060,4
4061,2
4062,0
4063,1
4064,3
4065,8
4066,4
4067,8
4068,2
4069,2
4070,4
4071,6
4072,3
4073,6
4074,7
4075,3
4076,7
4077,2
4078,4
4079,8
4080,2
4081,4
4082,2
4083,7
4084,8
4085,4
4086,7
4087,2
4088,8
4089,4
4090,8
4091,3
4092,3
4093,7
4094,4
4095,7
4096,1
4097,0
4098,6
4099,9
4100,8
4101,8
4102,2
4103,4
4104,8
4105,6
4106,4
4107,6
4108,4
4109,4
4110,8
4111,5
4112,4
4113,4
4114,1
4115,0
4116,7
4117,2
4118,2
4119,6
4120,8
4121,7
4122,2
4123,7
4124,2
4125,8
4126,2
4127,5
4128,6
4129,9
4130,2
4131,3
4132,8
4133,7
4134,2
4135,7
4136,7
4137,7
4138,4
4139,8
4140,5
4141,1
4142,5
4143,7
4144,4
4145,8
4146,1
4147,7
4148,6
4149,0
4150,8
4151,6
4152,4
4153,6
4154,2
4155,4
4156,4
4157,1
4158,2
4159,6
4160,7
4161,4
4162,6
4163,1
4164,4
4165,8
4166,8
4167,2
4168,4
4169,3
4170,3
4171,4
4172,9
4173,8
4174,2
4175,2
4176,9
4177,7
4178,7
4179,4
4180,2
4181,8
4182,3
4183,6
4184,8
4185,7
4186,4
4187,2
4188,7
4189,7
4190,1
4191,0
4192,8
4193,4
4194,4
4195,4
4196,6
4197,7
4198,8
4199,4
4200,7
4201,3
4202,8
4203,2
4204,3
4205,4
4206,4
4207,6
4208,4
4209,7
4210,4
4211,6
4212,8
4213,4
4214,2
4215,8
4216,4
4217,4
4218,6
4219,4
4220,5
4221,6
4222,6
4223,1
4224,8
4225,8
4226,3
4227,7
4228,2
4229,6
4230,2
4231,3
4232,0
4233,8
4234,7
4235,7
4236,3
4237,7
4238,0
4239,3
4240,4
4241,4
4242,8
4243,9
4244,8
4245,7
4246,8
4247,8
4248,3
4249,8
4250,0
4251,9
4252,6
4253,4
4254,7
4255,8
4256,3
4257,1
4258,3
4259,6
4260,4
4261,1
4262,8
4263,6
4264,4
4265,3
4266,6
4267,8
4268,7
4269,3
4270,7
4271,4
4272,8
4273,4
4274,0
4275,8
4276,4
4277,4
4278,4
4279,6
4280,2
4281,0
4282,8
4283,4
4284,0
4285,4
4286,4
4287,4
4288,8
4289,6
4290,5
4291,7
4292,7
4293,4
4294,7
4295,5
4296,4
4297,3
4298,7
4299,3
4300,1
4301,4
4302,2
4303,9
4304,2
4305,4
4306,1
4307,0
4308,3
4309,3
4310,2
4311,4
4312,7
4313,1
4314,1
4315,6
4316,9
4317,7
4318,8
4319,7
4320,3
4321,4
4322,4
4323,1
4324,6
4325,2
4326,4
4327,8
4328,4
4329,7
4330,4
4331,8
4332,5
4333,1
4334,2
4335,5
4336,1
4337,6
4338,7
4339,4
4340,6
4341,4
4342,8
4343,4
4344,6
4345,0
4346,7
4347,4
4348,1
4349,6
4350,4
4351,7
4352,6
4353,8
4354,6
4355,0
4356,1
4357,0
4358,4
4359,0
4360,1
4361,7
4362,8
4363,7
4364,8
4365,6
4366,4
4367,2
4368,4
4369,8
4370,7
4371,8
4372,8
4373,4
4374,7
4375,4
4376,4
4377,6
4378,4
4379,2
4380,1
4381,3
4382,2
4383,8
4384,1
4385,4
4386,0
4387,4
4388,0
4389,8
4390,2
4391,7
4392,0
4393,7
4394,6
4395,0
4396,9
4397,2
4398,4
4399,9
4400,7
4401,3
4402,8
4403,3
4404,2
4405,4
4406,4
4407,4
4408,0
4409,9
4410,4
4411,3
4412,6
4413,6
4414,4
4415,6
4416,5
4417,8
4418,2
4419,1
4420,4
4421,8
4422,4
4423,0
4424,7
4425,7
4426,8
4427,4
4428,2
4429,4
4430,4
4431,4
4432,3
4433,9
4434,3
4435,2
4436,3
4437,6
4438,7
4439,6
4440,1
4441,8
4442,4
4443,6
4444,4
4445,4
4446,4
4447,7
4448,4
4449,2
4450,4
4451,7
4452,4
4453,8
4454,0
4455,6
4456,8
4457,5
4458,4
4459,2
4460,4
4461,6
4462,6
4463,6
4464,8
4465,4
4466,4
4467,8
4468,8
4469,4
4470,3
4471,6
4472,0
4473,4
4474,7
4475,5
4476,4
4477,8
4478,2
4479,8
4480,5
4481,8
4482,8
4483,4
4484,7
4485,2
4486,6
4487,9
4488,2
4489,1
4490,7
4491,7
4492,0
4493,9
4494,8
4495,4
4496,3
4497,7
4498,4
4499,4
4500,6
4501,7
4502,9
4503,9
4504,0
4505,6
4506,8
4507,7
4508,1
4509,4
4510,3
4511,7
4512,6
4513,1
4514,0
4515,0
4516,7
4517,6
4518,7
4519,7
4520,6
4521,8
4522,9
4523,8
4524,4
4525,8
4526,8
4527,8
4528,1
4529,8
4530,3
4531,6
4532,0
4533,0
4534,7
4535,1
4536,1
4537,6
4538,7
4539,2
4540,8
4541,2
4542,4
4543,4
4544,2
4545,3
4546,4
4547,1
4548,4
4549,4
4550,8
4551,8
4552,1
4553,5
4554,3
4555,5
4556,8
4557,4
4558,4
4559,7
4560,7
4561,7
4562,6
4563,4
4564,1
4565,0
4566,6
4567,4
4568,8
4569,2
4570,0
4571,6
4572,8
4573,4
4574,2
4575,4
4576,0
4577,0
4578,3
4579,8
4580,4
4581,8
4582,8
4583,1
4584,1
4585,7
4586,7
4587,8
4588,9
4589,8
4590,7
4591,2
4592,1
4593,4
4594,8
4595,0
4596,8
4597,4
4598,4
4599,2
4600,7
4601,8
4602,9
4603,4
4604,8
4605,1
4606,2
4607,1
4608,4
4609,4
4610,4
4611,8
4612,8
4613,4
4614,3
4615,1
4616,7
4617,4
4618,8
4619,1
4620,4
4621,6
4622,7
4623,8
4624,4
4625,6
4626,7
4627,2
4628,8
4629,4
4630,4
4631,0
4632,7
4633,9
4634,6
4635,0
4636,6
4637,8
4638,5
4639,2
4640,6
4641,9
4642,6
4643,2
4644,4
4645,7
4646,7
4647,1
4648,8
4649,6
4650,7
4651,4
4652,6
4653,4
4654,1
4655,3
4656,0
4657,4
4658,6
4659,8
4660,4
4661,6
4662,8
4663,9
4664,0
4665,3
4666,1
4667,6
4668,2
4669,2
4670,4
4671,5
4672,3
4673,4
4674,4
4675,9
4676,4
4677,8
4678,2
4679,4
4680,7
4681,2
4682,2
4683,7
4684,8
4685,6
4686,4
4687,4
4688,4
4689,4
4690,9
4691,4
4692,8
4693,4
4694,6
4695,4
4696,4
4697,4
4698,0
4699,0
4700,4
4701,4
4702,4
4703,8
4704,8
4705,2
4706,3
4707,2
4708,8
4709,7
4710,6
4711,4
4712,7
4713,6
4714,6
4715,0
4716,4
4717,2
4718,0
4719,7
4720,0
4721,9
4722,4
4723,1
4724,4
4725,6
4726,0
4727,7
4728,6
4729,2
4730,8
4731,4
4732,4
4733,0
4734,6
4735,7
4736,8
4737,0
4738,4
4739,8
4740,7
4741,0
4742,9
4743,1
4744,2
4745,9
4746,1
4747,6
4748,1
4749,8
4750,6
4751,8
4752,2
4753,7
4754,6
4755,7
4756,3
4757,4
4758,0
4759,7
4760,3
4761,8
4762,6
4763,1
4764,0
4765,4
4766,8
4767,4
4768,2
4769,4
4770,4
4771,8
4772,6
4773,6
4774,6
4775,4
4776,7
4777,8
4778,9
4779,1
4780,9
4781,9
4782,6
4783,0
4784,8
4785,8
4786,4
4787,8
4788,4
4789,4
4790,5
4791,3
4792,4
4793,3
4794,6
4795,5
4796,1
4797,5
4798,4
4799,4
4800,5
4801,4
4802,5
4803,7
4804,4
4805,6
4806,4
4807,3
4808,8
4809,4
4810,7
4811,4
4812,6
4813,1
4814,4
4815,3
4816,7
4817,7
4818,0
4819,7
4820,0
4821,8
4822,4
4823,0
4824,7
4825,4
4826,4
4827,4
4828,4
4829,4
4830,0
4831,8
4832,8
4833,7
4834,8
4835,9
4836,8
4837,4
4838,8
4839,7
4840,6
4841,1
4842,1
4843,7
4844,2
4845,4
4846,4
4847,6
4848,4
4849,5
4850,2
4851,4
4852,5
4853,0
4854,5
4855,7
4856,7
4857,5
4858,8
4859,4
4860,8
4861,0
4862,3
4863,7
4864,4
4865,2
4866,6
4867,9
4868,4
4869,1
4870,8
4871,9
4872,2
4873,8
4874,4
4875,8
4876,8
4877,4
4878,8
4879,4
4880,4
4881,4
4882,4
4883,3
4884,1
4885,2
4886,4
4887,6
4888,4
4889,0
4890,3
4891,4
4892,8
4893,9
4894,8
4895,0
4896,4
4897,4
4898,8
4899,6
4900,7
4901,3
4902,4
4903,0
4904,0
4905,8
4906,6
4907,8
4908,7
4909,7
4910,9
4911,8
4912,4
4913,0
4914,0
4915,4
4916,2
4917,8
4918,4
4919,4
4920,4
4921,4
4922,8
4923,8
4924,6
4925,4
4926,2
4927,4
4928,7
4929,0
4930,5
4931,2
4932,2
4933,8
4934,6
4935,4
4936,6
4937,8
4938,6
4939,7
4940,8
4941,2
4942,8
4943,7
4944,4
4945,4
4946,7
4947,7
4948,4
4949,4
4950,2
4951,1
4952,6
4953,6
4954,4
4955,4
4956,7
4957,3
4958,4
4959,9
4960,8
4961,1
4962,1
4963,4
4964,4
4965,4
4966,0
4967,4
4968,4
4969,7
4970,4
4971,0
4972,2
4973,6
4974,0
4975,9
4976,4
4977,8
4978,5
4979,4
4980,7
4981,8
4982,6
4983,8
4984,0
4985,7
4986,4
4987,1
4988,4
4989,1
4990,7
4991,8
4992,7
4993,8
4994,7
4995,4
4996,1
4997,5
4998,4
4999,4
5000,4
5001,2
5002,2
5003,4
5004,9
5005,8
5006,7
5007,3
5008,0
5009,4
5010,7
5011,8
5012,4
5013,8
5014,8
5015,2
5016,7
5017,7
5018,3
5019,6
5020,0
5021,3
5022,4
5023,5
5024,8
5025,1
5026,4
5027,4
5028,4
5029,7
5030,3
5031,6
5032,7
5033,4
5034,2
5035,3
5036,9
5037,2
5038,2
5039,2
5040,7
5041,7
5042,4
5043,3
5044,8
5045,8
5046,8
5047,0
5048,6
5049,4
5050,3
5051,0
5052,4
5053,8
5054,4
5055,2
5056,8
5057,1
5058,7
5059,6
5060,8
5061,2
5062,4
5063,8
5064,2
5065,7
5066,9
5067,8
5068,0
5069,7
5070,3
5071,7
5072,8
5073,4
5074,4
5075,0
5076,4
5077,7
5078,3
5079,4
5080,9
5081,1
5082,3
5083,7
5084,2
5085,7
5086,8
5087,7
5088,8
5089,9
5090,8
5091,1
5092,7
5093,8
5094,4
5095,8
5096,4
5097,2
5098,4
5099,4
5100,6
5101,3
5102,8
5103,0
5104,7
5105,4
5106,7
5107,4
5108,4
5109,3
5110,7
5111,7
5112,8
5113,4
5114,6
5115,4
5116,7
5117,5
5118,2
5119,7
5120,4
5121,1
5122,4
5123,7
5124,7
5125,7
5126,4
5127,4
5128,2
5129,3
5130,4
5131,8
5132,3
5133,8
5134,0
5135,3
5136,4
5137,0
5138,3
5139,4
5140,7
5141,8
5142,7
5143,0
5144,8
5145,6
5146,2
5147,3
5148,3
5149,0
5150,4
5151,3
5152,0
5153,6
5154,3
5155,4
5156,4
5157,2
5158,3
5159,9
5160,7
5161,3
5162,4
5163,4
5164,2
5165,6
5166,8
5167,2
5168,7
5169,3
5170,6
5171,4
5172,2
5173,6
5174,2
5175,8
5176,4
5177,9
5178,8
5179,1
5180,8
5181,0
5182,7
5183,8
5184,4
5185,4
5186,0
5187,7
5188,8
5189,8
5190,6
5191,7
5192,3
5193,4
5194,9
5195,0
5196,4
5197,5
5198,4
5199,7
5200,4
5201,2
5202,4
5203,1
5204,2
5205,0
5206,4
5207,3
5208,6
5209,4
5210,4
5211,3
5212,6
5213,4
5214,7
5215,5
5216,4
5217,8
5218,6
5219,4
5220,2
5221,4
5222,6
5223,4
5224,4
5225,4
5226,3
5227,1
5228,0
5229,2
5230,2
5231,6
5232,3
5233,8
5234,5
5235,9
5236,8
5237,8
5238,1
5239,4
5240,2
5241,2
5242,8
5243,6
5244,7
5245,4
5246,7
5247,4
5248,9
5249,7
5250,9
5251,4
5252,8
5253,6
5254,7
5255,4
5256,9
5257,3
5258,4
5259,4
5260,6
5261,5
5262,8
5263,4
5264,4
5265,7
5266,3
5267,8
5268,8
5269,3
5270,6
5271,7
5272,1
5273,4
5274,4
5275,2
5276,4
5277,4
5278,4
5279,0
5280,4
5281,4
5282,4
5283,2
5284,7
5285,2
5286,4
5287,1
5288,4
5289,4
5290,3
5291,4
5292,6
5293,4
5294,3
5295,4
5296,4
5297,0
5298,2
5299,4
5300,4
5301,8
5302,7
5303,0
5304,2
5305,2
5306,8
5307,3
5308,4
5309,3
5310,3
5311,6
5312,6
5313,8
5314,4
5315,7
5316,7
5317,6
5318,3
5319,3
5320,2
5321,4
5322,7
5323,4
5324,2
5325,8
5326,4
5327,7
5328,4
5329,0
5330,7
5331,1
5332,8
5333,4
5334,0
5335,2
5336,7
5337,8
5338,7
5339,9
5340,4
5341,9
5342,3
5343,0
5344,4
5345,4
5346,3
5347,7
5348,4
5349,6
5350,4
5351,4
5352,2
5353,6
5354,0
5355,4
5356,4
5357,8
5358,4
5359,6
5360,4
5361,7
5362,7
5363,1
5364,7
5365,7
5366,8
5367,0
5368,6
5369,8
5370,8
5371,4
5372,7
5373,4
5374,9
5375,2
5376,8
5377,4
5378,8
5379,1
5380,2
5381,8
5382,4
5383,2
5384,4
5385,4
5386,3
5387,6
5388,8
5389,4
5390,0
5391,1
5392,7
5393,7
5394,7
5395,4
5396,3
5397,4
5398,1
5399,5
5400,3
5401,4
5402,0
5403,8
5404,8
5405,4
5406,4
5407,4
5408,8
5409,4
5410,8
5411,8
5412,9
5413,2
5414,4
5415,8
5416,6
5417,4
5418,7
5419,7
5420,2
5421,1
5422,1
5423,8
5424,2
5425,2
5426,0
5427,8
5428,4
5429,3
5430,2
5431,4
5432,4
5433,7
5434,4
5435,6
5436,4
5437,8
5438,4
5439,8
5440,9
5441,7
5442,6
5443,7
5444,7
5445,6
5446,8
5447,0
5448,3
5449,7
5450,8
5451,5
5452,5
5453,4
5454,1
5455,8
5456,1
5457,8
5458,8
5459,3
5460,8
5461,4
5462,7
5463,3
5464,2
5465,4
5466,7
5467,4
5468,4
5469,0
5470,6
5471,7
5472,4
5473,2
5474,1
5475,7
5476,3
5477,2
5478,4
5479,0
5480,3
5481,4
5482,2
5483,4
5484,4
5485,4
5486,7
5487,4
5488,4
5489,8
5490,8
5491,6
5492,4
5493,8
5494,1
5495,1
5496,1
5497,7
5498,7
5499,8
5500,4
5501,9
5502,8
5503,4
5504,4
5505,4
5506,3
5507,7
5508,4
5509,4
5510,4
5511,4
5512,5
5513,4
5514,6
5515,3
5516,1
5517,4
5518,5
5519,4
5520,2
5521,4
5522,7
5523,3
5524,1
5525,0
5526,4
5527,1
5528,1
5529,8
5530,4
5531,4
5532,3
5533,6
5534,4
5535,1
5536,7
5537,4
5538,3
5539,8
5540,7
5541,8
5542,9
5543,3
5544,2
5545,2
5546,4
5547,2
5548,4
5549,3
5550,8
5551,8
5552,1
5553,6
5554,3
5555,2
5556,4
5557,1
5558,2
5559,0
5560,3
5561,8
5562,4
5563,1
5564,8
5565,7
5566,4
5567,2
5568,2
5569,7
5570,4
5571,3
5572,2
5573,8
5574,4
5575,7
5576,4
5577,4
5578,1
5579,4
5580,4
5581,8
5582,4
5583,0
5584,8
5585,8
5586,0
5587,8
5588,4
5589,5
5590,7
5591,9
5592,7
5593,4
5594,7
5595,0
5596,2
5597,4
5598,4
5599,9
5600,5
5601,4
5602,8
5603,8
5604,8
5605,3
5606,4
5607,4
5608,7
5609,4
5610,4
5611,6
5612,6
5613,8
5614,4
5615,0
5616,1
5617,8
5618,5
5619,8
5620,3
5621,4
5622,4
5623,2
5624,0
5625,0
5626,7
5627,4
5628,2
5629,8
5630,8
5631,1
5632,6
5633,7
5634,7
5635,7
5636,4
5637,4
5638,4
5639,7
5640,4
5641,7
5642,6
5643,9
5644,0
5645,0
5646,1
5647,6
5648,6
5649,4
5650,1
5651,0
5652,8
5653,7
5654,7
5655,0
5656,8
5657,1
5658,8
5659,4
5660,8
5661,8
5662,6
5663,4
5664,6
5665,4
5666,2
5667,4
5668,4
5669,3
5670,4
5671,4
5672,4
5673,8
5674,8
5675,7
5676,8
5677,7
5678,4
5679,4
5680,4
5681,4
5682,3
5683,7
5684,4
5685,4
5686,7
5687,6
5688,0
5689,4
5690,3
5691,2
5692,1
5693,1
5694,5
5695,8
5696,3
5697,9
5698,4
5699,7
5700,4
5701,7
5702,4
5703,2
5704,2
5705,4
5706,5
5707,0
5708,3
5709,8
5710,4
5711,4
5712,7
5713,4
5714,6
5715,4
5716,8
5717,4
5718,0
5719,7
5720,6
5721,0
5722,6
5723,8
5724,4
5725,7
5726,3
5727,2
5728,9
5729,7
5730,7
5731,3
5732,7
5733,9
5734,0
5735,1
5736,0
5737,7
5738,7
5739,4
5740,7
5741,2
5742,0
5743,8
5744,2
5745,0
5746,6
5747,2
5748,4
5749,8
5750,6
5751,4
5752,1
5753,0
5754,8
5755,6
5756,4
5757,8
5758,2
5759,4
5760,8
5761,7
5762,8
5763,4
5764,4
5765,4
5766,5
5767,7
5768,7
5769,3
5770,8
5771,8
5772,3
5773,3
5774,8
5775,8
5776,3
5777,2
5778,5
5779,9
5780,0
5781,8
5782,1
5783,7
5784,6
5785,8
5786,2
5787,9
5788,6
5789,4
5790,4
5791,8
5792,4
5793,1
5794,4
5795,4
5796,8
